movieId,title,genres,release_date,rating,release_year
397992,Fair Haven,"Family, Drama",2017-03-03,6.3,2017.0
361018,Akron,"Romance, Drama",2015-10-06,6.9,2015.0
352205,Parched,Drama,2015-11-14,8.5,2015.0
163924,Invasion,Drama,1969-10-18,8.0,1969.0
433056,Oklahoma City,Documentary,2017-01-21,6.4,2017.0
384581,Fanny's Journey,Drama,2016-05-18,6.9,2016.0
414910,Tonight It's You,Horror,2016-04-01,6.0,2016.0
332168,Tonight It's Me,"Drama, Romance",2014-03-22,6.0,2014.0
228455,The Order,Documentary,1973-01-01,6.5,1973.0
155107,Buffalo Dance,Documentary,1894-09-23,3.8,1894.0
172972,Kung Fu Vs. Acrobatic,"Action, Adventure, Comedy, Fantasy",1990-07-21,6.0,1990.0
427409,Once Upon a Line,Animation,2016-07-01,8.0,2016.0
399219,Happy End,"Comedy, Animation",2016-05-19,8.3,2016.0
441043,Asteria,"Animation, Comedy, Science Fiction",2017-02-10,6.7,2017.0
109080,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,"Animation, Action",2006-03-11,6.5,2006.0
114370,Fist of the North Star: Legend of Yuria,"Action, Animation",2007-02-23,5.3,2007.0
114372,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,"Action, Animation",2007-04-28,6.1,2007.0
114371,Fist of the North Star: Legend of Toki,"Animation, Action",2008-03-26,5.8,2008.0
105231,Fist of the North Star: The Legend of Kenshiro,"Animation, Action",2008-10-11,5.6,2008.0
293570,Enemy of the Reich: The Noor Inayat Khan Story,Documentary,2014-02-15,0.0,2014.0
50253,Saint Seiya Heaven Chapter: Overture,"Animation, Fantasy",2004-02-14,6.6,2004.0
83090,Saint Seiya: Evil Goddess Eris,"Action, Animation, Fantasy",1987-07-18,5.8,1987.0
83091,Saint Seiya: The Heated Battle of the Gods,"Action, Animation, Fantasy",1988-03-12,6.5,1988.0
66105,Saint Seiya: Legend of Crimson Youth,"Action, Animation, Fantasy",1988-07-23,6.6,1988.0
83088,Saint Seiya: Warriors of the Final Holy Battle,"Action, Animation, Fantasy",1989-03-18,5.8,1989.0
427416,Sing,Drama,2016-11-06,7.7,2016.0
427413,Enemies Within,Drama,2016-02-21,7.0,2016.0
328327,Nick Di Paolo: Another Senseless Killing,Comedy,2015-02-17,0.0,2015.0
319971,Gary Owen: I Agree With Myself,Comedy,2015-01-16,0.0,2015.0
322785,Mel Brooks: Live at the Geffen,Comedy,2015-01-31,8.0,2015.0
323688,Brian Gaar: Jokes I Wrote At Work,Comedy,2015-02-05,0.0,2015.0
355984,Andy Peters: Exclamation Mark Question Point,Comedy,2015-02-13,0.0,2015.0
429803,Barry Hilton: The Live Series,Comedy,2015-02-17,0.0,2015.0
326553,Keith Robinson: Back of the Bus Funny,Comedy,2015-02-21,0.0,2015.0
327953,Ralphie May: Unruly,Comedy,2015-02-27,0.0,2015.0
329286,Trevor Moore: High In Church,Comedy,2015-03-02,7.5,2015.0
323552,Jay Mohr: Happy. And A Lot.,Comedy,2015-03-14,0.0,2015.0
337405,Jim Norton: Contextually Inadequate,Comedy,2015-04-24,7.8,2015.0
338689,Nate Bargatze: Full Time Magic,Comedy,2015-04-28,8.0,2015.0
350762,Mick Foley: Cheap Pops,Comedy,2015-04-29,0.0,2015.0
399798,Brad Williams: Fun Size,Comedy,2015-05-08,8.5,2015.0
327352,Christopher Titus: Angry Pursuit of Happiness,Comedy,2014-09-27,10.0,2014.0
340785,Jim Breuer: Comic Frenzy,Comedy,2015-05-29,6.0,2015.0
342546,Nick Swardson: Taste It,Comedy,2015-05-25,10.0,2015.0
345176,Susan Calman: Lady Like,Comedy,2015-06-17,0.0,2015.0
346473,Lisa Lampanelli: Back to the Drawing Board,Comedy,2015-06-26,6.5,2015.0
348601,Bridget Everett: Gynecological Wonder,Comedy,2015-07-11,0.0,2015.0
352036,Jay Pharoah: Can I Be Me?,Comedy,2015-08-01,6.3,2015.0
355335,Natasha Leggero: Live at Bimbo's,Comedy,2015-08-22,7.7,2015.0
359244,Craig Ferguson: Just Being Honest,Comedy,2015-09-10,6.5,2015.0
360408,Jeff Dunham: Unhinged in Hollywood,"Comedy, Music",2015-09-17,5.9,2015.0
359459,Steve Rannazzisi: Breaking Dad,"TV Movie, Comedy",2015-09-19,5.0,2015.0
366692,Margaret Cho: PsyCHO,Comedy,2015-09-25,0.0,2015.0
361750,Brian Regan: Live From Radio City Music Hall,Comedy,2015-09-26,8.0,2015.0
362988,Anjelah Johnson: Not Fancy,Comedy,2015-10-02,4.5,2015.0
422548,Jimmy Dore: Sentenced To Live,Comedy,2015-10-06,0.0,2015.0
362108,Paul F. Tompkins: Crying and Driving,Comedy,2015-10-10,8.3,2015.0
422550,Sarah Colonna: I Can't Feel My Legs,Comedy,2015-10-27,0.0,2015.0
376599,Miles Jupp: Is The Chap You're Thinking Of,Comedy,2015-11-13,0.0,2015.0
368999,John Bishop Supersonic Live,Comedy,2015-11-16,7.5,2015.0
369665,Trevor Noah: Lost In Translation,Comedy,2015-11-22,8.0,2015.0
357600,Dara O'Briain Crowd Tickler,Comedy,2015-11-23,7.0,2015.0
369796,Kevin Bridges Live: A Whole Different Story,Comedy,2015-11-23,8.6,2015.0
371347,Marc Maron: More Later,Comedy,2015-12-04,8.1,2015.0
374174,Elliott Morgan: Premature,Comedy,2015-12-10,0.0,2015.0
371084,Mike Epps: Don't Take It Personal,Comedy,2015-12-18,6.0,2015.0
179105,Scavengers,"Action, Science Fiction",2013-03-21,2.7,2013.0
295891,Jerrod Carmichael: Love at the Store,"Comedy, TV Movie",2014-10-04,7.5,2014.0
273128,"Myq Kaplan: Small, Dork and Handsome",Comedy,2014-05-15,6.5,2014.0
281590,Kurt Metzger: White Precious,Comedy,2014-07-11,0.0,2014.0
265394,Tracy Morgan: Bona Fide,"TV Movie, Comedy",2014-04-13,4.9,2014.0
306199,Joe Rogan: Rocky Mountain High,Comedy,2014-11-21,0.0,2014.0
37354,Greg Giraldo: Midlife Vices,Comedy,2009-08-16,5.8,2009.0
297482,Sebastian Maniscalco: Aren't You Embarrassed?,Comedy,2014-11-14,0.0,2014.0
24440,Robert Newman's History of Oil,"Action, Comedy, Thriller, Documentary",2006-10-02,4.3,2006.0
59060,Alan Davies: Live at the Lyric,Comedy,1994-11-06,6.0,1994.0
40748,"Al Murray, The Pub Landlord - Glass of White Wine for the Lady",Comedy,2004-11-22,0.0,2004.0
40120,John Pinette: I Say Nay Nay,Comedy,2005-01-25,6.5,2005.0
17695,John Pinette: I'm Starvin'!,Comedy,2007-01-23,7.4,2007.0
238255,Micky Flanagan: Live - Back In The Game Tour,Comedy,2013-11-18,6.5,2013.0
400001,Trémulo,Romance,2015-03-08,7.2,2015.0
375355,Don't Hang Up,"Horror, Thriller",2016-10-22,5.7,2016.0
336000,The Glass Castle,Drama,2017-08-10,6.5,2017.0
439263,Beautiful Vera,"Music, Comedy",1950-09-22,5.0,1950.0
442752,Petos,Crime,1988-03-18,7.0,1988.0
393732,Mean Dreams,"Drama, Thriller",2016-10-21,6.5,2016.0
427451,Banking on Bitcoin,"Documentary, History",2016-12-30,7.0,2016.0
378018,The Void,"Mystery, Horror, Science Fiction",2016-10-21,5.8,2016.0
22817,Disaster!,"Action, Animation, Comedy, Science Fiction",2006-07-20,4.6,2006.0
443007,Fare,"Drama, Thriller",2017-02-21,4.8,2017.0
242409,The Thirteenth Tale,"TV Movie, Drama",2013-12-30,6.0,2013.0
255802,Eu Maior,"Documentary, Drama",2013-11-21,6.0,2013.0
363618,Painkillers,"Thriller, Science Fiction, Action",2015-11-15,4.2,2015.0
351097,The Apostate,"Comedy, Drama",2015-10-02,5.6,2015.0
405204,Tom of Finland,Drama,2017-01-27,7.5,2017.0
390409,Magnus,Documentary,2016-09-09,7.2,2016.0
47291,Chicken and Duck Talk,Comedy,1988-07-14,7.0,1988.0
173577,NY77: The Coolest Year in Hell,Documentary,2007-07-09,8.6,2007.0
433082,Across the Waters,"Drama, History, War",2016-10-27,6.8,2016.0
42539,The Birch Wood,"Drama, Family, Music, Romance",1970-11-10,6.6,1970.0
110001,Escape from Segovia,"Crime, Drama",1981-11-07,6.5,1981.0
381009,Donald Cried,"Drama, Comedy",2017-03-03,8.0,2017.0
24948,Zombies! Zombies! Zombies!,"Comedy, Horror",2008-09-09,3.6,2008.0
90231,Kill Zombie!,"Comedy, Horror",2012-02-16,4.7,2012.0
28602,Zombie Wars,Horror,2006-11-10,4.2,2006.0
224113,Zombie Fever,"Comedy, Horror",2013-08-14,1.5,2013.0
434661,Zombie Pizza,"Horror, Comedy",2017-04-27,9.3,2017.0
86658,Zombie Christ,Horror,2010-10-27,1.0,2010.0
410988,Stake Land II: The Stakelander,"Action, Horror",2016-10-14,5.4,2016.0
371463,Sand Storm,Drama,2016-01-25,5.2,2016.0
345909,Wolves,Drama,2016-10-25,5.6,2016.0
340101,Their Finest,"Romance, War, Comedy, Drama",2017-04-06,7.1,2017.0
433356,The Ottoman Lieutenant,"Romance, Drama, War",2017-03-10,6.5,2017.0
410117,Lady Macbeth,Drama,2017-01-20,6.7,2017.0
354285,The Sense of an Ending,"Mystery, Drama",2017-03-10,6.7,2017.0
340676,Personal Shopper,"Drama, Mystery, Thriller",2016-10-19,5.8,2016.0
403252,The Railroad Lady,"Comedy, Drama",2016-08-05,7.5,2016.0
4369,Just a Question of Love,"Drama, Romance",2000-01-01,7.5,2000.0
356401,Wedding Doll,Drama,2015-07-15,6.3,2015.0
403114,Window Horses,"Animation, Drama",2016-06-13,7.8,2016.0
53163,Love on Delivery,"Comedy, Action",1994-02-04,6.1,1994.0
246252,The Strange Ones,"Drama, Mystery",2011-01-20,6.3,2011.0
70740,Goblin,"Horror, Fantasy, Science Fiction",2010-07-13,5.0,2010.0
371504,River,"Crime, Drama, Mystery, TV Movie",2015-10-13,7.9,2015.0
393443,Extremis,Documentary,2016-04-17,7.3,2016.0
309028,Midnight Diner,Drama,2014-11-10,7.6,2014.0
422960,4.1 Miles,Documentary,2016-09-28,7.8,2016.0
416499,The Rolling Stones - Havana Moon,Music,2016-09-23,7.0,2016.0
317560,Carrie Pilby,"Drama, Comedy",2017-03-31,7.0,2017.0
75944,The Jackpot!,"Adventure, Comedy",1991-12-18,6.2,1991.0
56947,La crise,"Drama, Comedy",1992-12-02,7.7,1992.0
327231,For Better and Worse,Comedy,2015-03-06,3.1,2015.0
416166,The Institute,Thriller,2017-03-03,3.8,2017.0
352845,Lead with Your Heart,"TV Movie, Drama, Romance",2015-09-19,3.0,2015.0
430128,Internet - O Filme,Comedy,2017-02-23,4.2,2017.0
240733,Shame the Devil,"Thriller, Crime, Mystery",2013-12-02,3.5,2013.0
400610,Prey,"Horror, Thriller",2016-10-13,5.9,2016.0
393949,Joe's Violin,Documentary,2016-04-14,6.0,2016.0
434616,Patients,"Drama, Comedy",2017-03-01,7.4,2017.0
399173,The Assignment,"Action, Crime, Thriller",2016-04-27,4.9,2016.0
75203,Day of the Panther,Action,1988-06-28,4.2,1988.0
13544,FB: Fighting Beat,Action,2007-01-01,5.7,2007.0
55505,To Be the Best,Action,1993-08-03,9.0,1993.0
29801,Fists of Iron,Action,1995-01-01,4.0,1995.0
38526,Bangkok Adrenaline,"Action, Comedy",2009-05-14,4.8,2009.0
71539,Ramones: Raw,"Documentary, Music",2004-09-28,7.0,2004.0
283378,Fallen,"Drama, Fantasy, Romance",2016-11-10,5.9,2016.0
214134,Laughter of Others,Documentary,2012-01-12,7.0,2012.0
294161,Tainá: An Amazon Adventure,"Family, Fantasy, Adventure",2001-01-12,3.3,2001.0
227970,Men Are From Mars... And That’s Where I’m Going!,Comedy,2014-05-02,6.7,2014.0
261461,Loucas pra Casar,Comedy,2015-01-08,6.1,2015.0
224233,Mato sem Cachorro,Comedy,2013-10-04,5.5,2013.0
345938,The Shack,"Drama, Fantasy",2017-03-03,6.9,2017.0
278475,Şevkat Yerimdar,"Romance, Comedy",2013-10-25,7.5,2013.0
334939,Sword of D'Artagnan,"Family, Adventure",2015-06-24,7.1,2015.0
203273,Some Dogs Bite,Drama,2010-10-01,4.7,2010.0
422715,The Bride,"Mystery, Horror, Thriller",2017-01-19,5.1,2017.0
408550,Les Pépites,Documentary,2016-10-05,7.0,2016.0
172297,The Shimmering Beast,Documentary,1982-10-15,5.0,1982.0
395992,Life,"Horror, Science Fiction, Thriller",2017-03-22,6.3,2017.0
69535,Race to Mars,Science Fiction,2007-09-23,0.0,2007.0
37213,Lovely Complex,"Comedy, Romance",2006-07-12,5.9,2006.0
57979,Pro Dia Nascer Feliz,Documentary,2006-03-23,6.3,2006.0
41520,Chico Xavier,Drama,2010-04-02,6.9,2010.0
81232,Foster,"Comedy, Drama, Family",2011-02-10,6.7,2011.0
269043,National Geographic American Blackout,Drama,2013-08-27,4.8,2013.0
405882,Don't Kill It,"Fantasy, Horror",2016-08-27,6.1,2016.0
105843,"Goto, Island of Love",Drama,1969-09-01,8.3,1969.0
403867,Kaabil,"Action, Crime, Romance",2017-01-26,8.1,2017.0
366499,Zip & Zap and the Captain's Island,"Adventure, Comedy",2016-07-29,5.0,2016.0
445602,The Raking,Horror,2017-03-07,5.7,2017.0
26882,Bugcrush,"Thriller, Horror",2006-01-20,6.8,2006.0
384452,Cruel Summer,"Drama, Horror, Thriller",2016-08-27,6.5,2016.0
434336,The Sunshine Makers,Documentary,2015-11-01,7.4,2015.0
314095,The Lost City of Z,"Action, Adventure, Drama, History",2016-10-15,6.1,2016.0
347882,Sleight,"Drama, Thriller, Action, Science Fiction",2017-04-28,5.8,2017.0
11795,Guyver: Dark Hero,Science Fiction,1994-04-20,5.6,1994.0
38145,Robert Schimmel: Unprotected,Comedy,1999-01-01,8.5,1999.0
21576,Bill Maher: Be More Cynical,Comedy,2000-06-10,6.7,2000.0
26797,Denis Leary: No Cure for Cancer,Comedy,1993-01-12,7.1,1993.0
66109,Wyatt Cenac: Comedy Person,Comedy,2011-05-14,5.8,2011.0
24979,"Nick Swardson: Seriously, Who Farted?",Comedy,2009-05-19,6.3,2009.0
21587,Jon Stewart: Unleavened,Comedy,1996-01-01,0.0,1996.0
382474,Triumph’s Election Special 2016,Comedy,2016-02-11,0.0,2016.0
149883,Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,Comedy,2012-12-21,0.0,2012.0
194144,"Pete Holmes: Nice Try, the Devil!",Comedy,2013-05-12,7.3,2013.0
419037,Kurt Braunohler: Trust Me,Comedy,2017-03-03,7.0,2017.0
141803,Moshe Kasher: Live in Oakland,Comedy,2012-10-26,7.2,2012.0
144092,Chris Hardwick: Mandroid,Comedy,2012-11-10,8.2,2012.0
271467,School Dance,"Comedy, Music",2014-07-02,7.1,2014.0
382591,Two Is a Family,"Drama, Comedy",2016-12-07,7.6,2016.0
140465,Prohibition,Documentary,2011-10-02,7.6,2011.0
381347,Decadence and Downfall: The Shah of Iran's Ultimate Party,Documentary,2016-02-14,7.0,2016.0
367147,Buster's Mal Heart,"Mystery, Drama",2017-04-28,6.1,2017.0
101915,Tess of the D'Urbervilles,Drama,2008-09-14,7.2,2008.0
391975,2 Lava 2 Lantula!,"Horror, Science Fiction, Thriller",2016-08-06,5.1,2016.0
15473,LD 50 Lethal Dose,Horror,2003-02-23,3.0,2003.0
434724,The King,"Drama, Crime",2017-01-18,7.0,2017.0
42211,Killer Nun,"Drama, Horror, Thriller",1979-05-09,4.8,1979.0
423536,Ghosts of Darkness,Horror,2017-03-01,6.6,2017.0
390930,If Cats Disappeared From the World,Drama,2016-05-14,7.8,2016.0
115161,Fish Heads,"TV Movie, Music",1980-01-01,8.0,1980.0
305470,Power Rangers,"Action, Adventure, Science Fiction",2017-03-23,6.3,2017.0
126889,Alien: Covenant,"Horror, Science Fiction, Thriller",2017-05-09,5.7,2017.0
419522,Beata ignoranza,Comedy,2017-02-23,5.6,2017.0
173631,Bremer Freiheit,Drama,1972-12-12,6.5,1972.0
154718,Jail Bait,Drama,1973-01-09,7.0,1973.0
334521,Free Fire,"Action, Comedy, Crime, Thriller",2017-03-31,6.3,2017.0
381015,The Other Half,"Drama, Romance",2016-12-02,6.9,2016.0
153073,Escape from Mars,Science Fiction,1999-03-25,5.0,1999.0
37938,Stranger in Our House,"Horror, Thriller, TV Movie",1978-10-31,5.0,1978.0
394385,Rainer Werner Fassbinder's World on a Wire: Looking Ahead to Today,Documentary,2010-02-18,0.0,2010.0
56002,Angèle and Tony,Romance,2011-01-26,6.8,2011.0
272075,Silvered Water,Documentary,2014-12-17,5.0,2014.0
296082,Austin to Boston,"Documentary, Music",2015-06-12,7.2,2015.0
442075,Southern Fried Bigfoot,Documentary,2007-11-10,0.0,2007.0
216919,Deseo,Drama,2012-11-23,7.5,2012.0
318832,e-motion,Documentary,2013-01-01,8.5,2013.0
430826,Casting JonBenet,Documentary,2017-04-28,5.4,2017.0
436334,Django,Drama,2017-04-26,6.5,2017.0
387886,Canola,"Family, Drama",2016-05-19,7.8,2016.0
402423,The Vessel,Drama,2016-09-15,5.3,2016.0
410694,Milton's Secret,"Drama, Family",2016-09-30,6.3,2016.0
400014,God's Compass,Drama,2016-04-21,9.0,2016.0
387700,The Passion,"Drama, Music",2016-03-20,6.5,2016.0
444513,Amy Schumer: The Leather Special,Comedy,2017-03-07,4.3,2017.0
150747,Dead Man Talking,"Comedy, Drama",2012-10-03,5.4,2012.0
323788,The Man in 3B,Mystery,2015-11-06,7.0,2015.0
419747,Halloweed,"Horror, Comedy",2016-10-18,3.6,2016.0
360808,Doctor's Orders,Comedy,1934-11-01,0.0,1934.0
273848,The Amorous Prawn,Comedy,1962-11-26,0.0,1962.0
243764,As You See,Documentary,1986-01-01,5.0,1986.0
255635,Are We Ok?,"Comedy, Drama",2013-11-29,6.0,2013.0
300490,Unutursam Fısılda,"Music, Drama",2014-10-29,7.9,2014.0
439695,Unexpected Journey,"Comedy, Drama",2017-03-10,0.0,2017.0
94065,Slaves in Bondage,Drama,1937-07-24,1.0,1937.0
371899,The Puppet Syndrome,Drama,2015-11-05,7.0,2015.0
47616,The Yellow Rolls-Royce,"Comedy, Romance, Drama",1964-12-31,4.9,1964.0
167618,The Strange Case of Wilhelm Reich,Drama,2013-01-17,6.0,2013.0
99343,Next Floor,Comedy,2008-10-03,6.7,2008.0
351863,The Shaman,"Thriller, Science Fiction, Drama",2015-04-18,7.3,2015.0
126919,The Scapegoat,"Crime, Drama, Mystery, Thriller",1959-08-06,8.0,1959.0
2459,An Elephant Can Be Extremely Deceptive,Comedy,1976-09-22,6.8,1976.0
347413,Little Witch Academia: The Enchanted Parade,"Action, Animation, Fantasy, Comedy",2015-07-03,7.3,2015.0
31501,Samurai X: Trust & Betrayal,"Animation, Action, Adventure, Drama, Romance",1999-01-01,7.7,1999.0
34311,Sleepaway Camp II: Unhappy Campers,"Horror, Comedy",1988-10-31,5.8,1988.0
35793,Penny Points to Paradise,Comedy,1951-01-01,5.5,1951.0
99802,A Day at the Beach,"Drama, Foreign",1972-04-17,5.0,1972.0
401546,The Dinner,"Drama, Thriller",2017-05-05,4.1,2017.0
424634,Wild Mouse,"Comedy, Crime, Drama",2017-02-17,7.0,2017.0
443053,The Avenue,"Crime, Drama",2017-01-01,2.5,2017.0
447511,The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,Documentary,2000-11-21,0.0,2000.0
48852,The Choirboys,"Drama, Comedy, Crime",1977-12-23,6.0,1977.0
66159,The Most Fertile Man in Ireland,"Comedy, Foreign",2000-06-08,5.7,2000.0
388202,Arsenal,"Action, Crime, Thriller",2017-01-06,5.0,2017.0
7290,2001: A Space Travesty,"Comedy, Science Fiction",2000-10-31,4.1,2000.0
15043,Brink!,Drama,1998-08-28,6.2,1998.0
18051,Timecop 2: The Berlin Decision,"Action, Science Fiction",2003-09-30,4.0,2003.0
405473,A Date for Mad Mary,"Romance, Drama, Comedy",2016-09-02,7.2,2016.0
437031,Rescue Under Fire,War,2017-03-10,6.1,2017.0
446048,Jim Norton: Mouthful of Shame,Comedy,2017-03-14,7.2,2017.0
27076,Epoch: Evolution,"Action, Science Fiction, Thriller",2003-11-29,3.5,2003.0
20004,Epoch,Science Fiction,2001-11-24,4.1,2001.0
405670,Zoology,"Fantasy, Drama",2016-11-24,7.0,2016.0
441168,From Straight A's to XXX,Drama,2017-02-11,6.1,2017.0
41128,Snapdragon,"Romance, Thriller, Mystery",1993-12-01,4.1,1993.0
211798,Wallace & Gromit's Cracking Contraptions,"Animation, Comedy",2002-10-15,6.7,2002.0
58692,Slove,"Action, Thriller",2011-02-21,4.0,2011.0
13841,Rad,"Drama, Family",1986-03-21,7.1,1986.0
6105,Dead Man's Folly,"Crime, Drama, Thriller, Mystery",1986-01-08,5.8,1986.0
255552,My Brother's Keeper,Drama,2014-02-07,5.0,2014.0
133485,Jaurès,History,2012-02-11,5.5,2012.0
74121,Gaea Girls,Documentary,2000-08-16,5.0,2000.0
392207,The Invisible Guardian,Thriller,2017-03-03,6.9,2017.0
9830,Haven,"Drama, Crime",2004-09-11,5.2,2004.0
85548,Windwalker,"Adventure, Drama, Western",1980-12-12,4.9,1980.0
355277,Born in China,Documentary,2017-04-21,7.6,2017.0
356200,One Breath,Drama,2016-01-28,5.8,2016.0
408219,Population Zero,"Crime, Mystery, Thriller",2016-04-26,5.0,2016.0
1848,Poodle Springs,"Mystery, Crime",1998-07-25,6.4,1998.0
412302,Gemini,Thriller,2017-03-12,0.0,2017.0
270822,Junior,Documentary,2011-01-01,0.0,2011.0
128284,Rain,Documentary,1929-12-14,7.8,1929.0
421962,Lily  & the Snowman,Animation,2015-12-13,0.0,2015.0
392790,Ma' Rosa,Drama,2016-11-09,6.0,2016.0
440767,Trevor Noah: Afraid of the Dark,Comedy,2017-02-21,7.6,2017.0
27551,The Barbarians,"Fantasy, Adventure",1987-03-01,5.2,1987.0
81472,Kill Squad,"Action, Drama",1982-06-01,4.6,1982.0
33310,Smash Palace,"Drama, Foreign",1982-04-30,5.4,1982.0
15090,Icebreaker,"Action, Adventure, Thriller",2000-01-01,4.4,2000.0
25610,The Tommyknockers,"Horror, Science Fiction",1993-05-09,5.1,1993.0
30999,Jason and the Argonauts,"Action, Adventure, Family, Fantasy",2001-01-07,5.4,2001.0
19002,Darkman III: Die Darkman Die,"Action, Thriller, Science Fiction",1996-08-20,3.9,1996.0
27296,The Gingerdead Man,"Fantasy, Horror, Comedy",2005-01-01,3.9,2005.0
7837,The Time Shifters,"Science Fiction, Thriller, Action",1999-10-17,5.2,1999.0
19766,Inspector Gadget 2,"Action, Adventure, Comedy, Family",2003-03-11,3.9,2003.0
15212,Species: The Awakening,"Horror, Science Fiction, Thriller",2007-10-02,4.3,2007.0
9711,Species III,"Science Fiction, Action, Horror",2004-11-26,4.6,2004.0
1596,Population 436,"Drama, Horror, Mystery, Thriller",2006-07-04,5.5,2006.0
20760,Lilo & Stitch 2: Stitch has a Glitch,"Animation, Comedy, Family",2005-01-29,6.3,2005.0
20860,The Stoned Age,Comedy,1994-12-05,5.7,1994.0
14611,Ultimate Avengers 2,"Adventure, Animation, Action, Science Fiction",2006-08-08,6.4,2006.0
23134,Totally Awesome,Comedy,2006-11-07,3.5,2006.0
11155,Christmas Vacation 2: Cousin Eddie's Island Adventure,Comedy,2003-01-01,3.6,2003.0
15982,The Legend of Billie Jean,"Action, Drama",1985-07-19,6.6,1985.0
18500,The Sandlot 2,"Comedy, Family",2005-05-03,5.2,2005.0
371741,Ali and Nino,"Drama, Romance",2016-01-27,7.3,2016.0
409366,Thirst,"Action, Thriller, Science Fiction",2016-08-02,5.1,2016.0
413778,Lost in Paris,Comedy,2017-03-08,7.0,2017.0
25379,The Blue Butterfly,"Adventure, Drama, Family",2004-02-20,6.8,2004.0
77785,Madison County,"Horror, Mystery, Thriller",2012-05-08,3.3,2012.0
377196,Cleopatra's Palace: In Search of a Legend,Documentary,1999-01-01,0.0,1999.0
298920,Ghost Planes and the Mysteries of Flight 370,Documentary,2014-08-09,0.0,2014.0
22450,Red Water,"Horror, Action, Thriller",2003-08-17,3.3,2003.0
342011,Cárcel de Mujeres,Drama,1951-09-28,0.0,1951.0
112293,Park Road - the Movie,"Mystery, Comedy, Drama",2012-02-02,3.3,2012.0
269572,Almost Thirty,Comedy,2013-10-04,3.0,2013.0
391438,El amor no es ciego,"Romance, Drama",1950-04-04,0.0,1950.0
227627,El Viaje de la Nonna,Comedy,2008-02-07,6.0,2008.0
77451,The Things of Love,"Drama, War",1989-01-01,6.8,1989.0
253332,"Pulp: a Film About Life, Death & Supermarkets","Music, Documentary",2014-03-09,6.8,2014.0
133684,The Russian Game,Comedy,2007-10-04,1.0,2007.0
185789,Mulholland Dr.,"Thriller, TV Movie, Drama, Mystery",1999-01-01,7.3,1999.0
444705,Dave Chappelle: The Age of Spin,Comedy,2017-03-21,7.6,2017.0
430156,David Bowie: The Last Five Years,"Music, Documentary",2017-01-07,7.8,2017.0
408435,Sami Blood,Drama,2017-01-20,8.0,2017.0
416569,Love and Fury,Drama,2016-10-14,6.0,2016.0
28264,Blood Rage,Horror,1987-06-01,6.2,1987.0
84167,About The Pink Sky,Drama,2012-01-25,0.0,2012.0
444193,The Evil Within,Horror,2017-06-13,7.4,2017.0
32148,Space Mutiny,"Romance, Adventure, Science Fiction",1988-01-01,2.3,1988.0
331485,Streit's: Matzo and the American Dream,"History, Documentary, Family",2015-03-20,0.0,2015.0
343887,The Last Laugh,Documentary,2016-04-18,0.0,2016.0
356294,25 April,Documentary,2015-09-15,7.0,2015.0
415255,The Secret of Evil,"Horror, Mystery, Thriller",2014-09-18,7.3,2014.0
121539,Torn Apart,"Drama, Romance",2006-09-13,5.0,2006.0
403163,Enemies with Benefits,Comedy,2016-01-15,0.0,2016.0
56263,Going South,Drama,2009-12-30,6.5,2009.0
39278,Missing,"Fantasy, Thriller",2008-06-12,4.3,2008.0
396810,The Last Word,"Comedy, Drama",2017-03-03,6.5,2017.0
48133,Aventure Malgache,War,1944-01-01,5.5,1944.0
106348,Encounter at Raven's Gate,"Fantasy, Drama, Thriller, Science Fiction",1988-12-01,5.0,1988.0
417644,CHiPS,"Action, Comedy, Crime",2017-03-23,6.2,2017.0
353569,Table 19,"Comedy, Drama",2017-01-20,6.2,2017.0
353070,Going in Style,"Crime, Comedy, Drama",2017-04-06,6.6,2017.0
286538,Bokeh,"Drama, Science Fiction, Thriller",2017-03-24,5.1,2017.0
398929,Alibi.com,Comedy,2017-02-15,6.9,2017.0
40577,Island in the Sky,"Adventure, Drama",1953-09-05,6.1,1953.0
444706,Dave Chappelle: Deep in the Heart of Texas,Comedy,2017-03-21,8.0,2017.0
43009,Red Nightmare,"Drama, Science Fiction",1962-02-11,0.0,1962.0
352501,All Nighter,Comedy,2017-03-10,6.1,2017.0
431937,Mr & Mme Adelman,"Romance, Drama, Comedy",2017-03-08,7.7,2017.0
128891,Winstanley,Drama,1976-01-01,8.0,1976.0
128892,9 Dalmuir West,Documentary,1962-12-07,0.0,1962.0
220443,Leave to Remain,Drama,2013-10-11,6.6,2013.0
26452,Hercules,"Action, Adventure, Fantasy",1983-08-12,3.9,1983.0
70816,Posthumous Memories,"Drama, Comedy",2001-08-17,6.2,2001.0
243664,"Didi, the Goofy Cupid","Romance, Comedy, Family",2003-04-27,2.5,2003.0
104858,Arirang,Documentary,2011-05-13,5.8,2011.0
220890,The Batman Shootings,"Documentary, History",2012-08-19,2.5,2012.0
345003,10 Days in a Madhouse,Drama,2015-11-20,4.3,2015.0
428687,Deidra & Laney Rob a Train,"Drama, Comedy, Crime",2017-01-23,5.7,2017.0
215562,How to Live in the German Federal Republic,Documentary,1990-02-09,5.0,1990.0
447758,Carnage: Swallowing the Past,"Science Fiction, Comedy, Documentary",2017-03-19,8.3,2017.0
